species.ID,long,lat,elevation
Furcifer_oustaleti_2,47.64484,-16.02773,48
Furcifer_oustaleti_2,47.64484,-16.02773,48
Furcifer_oustaleti_2,47.6258,-15.86857,49
Furcifer_oustaleti_2,47.65954,-16.0657,54
Furcifer_oustaleti_2,47.65954,-16.0657,54
Furcifer_oustaleti_2,47.08983,-16.61466,57
Furcifer_oustaleti_2,47.38393,-16.16984,84
Furcifer_oustaleti_2,47.73171,-16.07502,128
Furcifer_oustaleti_2,47.73171,-16.07502,128
Furcifer_oustaleti_2,47.73171,-16.07502,128
Furcifer_oustaleti_2,47.73171,-16.07502,128
Furcifer_oustaleti_2,46.81743,-16.31395,146
Furcifer_oustaleti_2,47.45768,-16.6228,293
Furcifer_oustaleti_2,47.45768,-16.6228,293
Furcifer_oustaleti_2,47.45768,-16.6228,293
Furcifer_oustaleti_2,47.45768,-16.6228,293
Furcifer_oustaleti_2,47.45381,-16.63531,303
Furcifer_pardalis_1,48.479,-13.61885,11
Furcifer_pardalis_1,48.479,-13.61885,11
Furcifer_pardalis_1,48.42538333,-13.6216333,12
Furcifer_pardalis_1,48.42538333,-13.6216333,12
Furcifer_pardalis_1,48.42538333,-13.6216333,12
Furcifer_pardalis_1,48.42538333,-13.6216333,12
Furcifer_pardalis_1,48.77635,-13.4393333,17
Furcifer_pardalis_1,48.77635,-13.4393333,17
Furcifer_pardalis_1,48.4503,-13.6441167,18
Furcifer_pardalis_1,48.4503,-13.6441167,18
Furcifer_pardalis_1,48.45456667,-13.6399667,18
Furcifer_pardalis_1,48.4549,-13.6400667,18
Furcifer_pardalis_1,48.4549,-13.6400667,18
Furcifer_pardalis_1,48.45498333,-13.6397,18
Furcifer_pardalis_1,48.44831667,-13.65275,18
Furcifer_pardalis_1,48.43883333,-13.64455,18
Furcifer_pardalis_1,48.43418333,-13.6299833,18
Furcifer_pardalis_1,48.43393333,-13.62925,18
Furcifer_pardalis_1,48.5207,-13.4499,19
Furcifer_pardalis_1,48.51826667,-13.4505333,19
Furcifer_pardalis_1,48.51016667,-13.4355833,19
Furcifer_pardalis_1,48.52328333,-13.4491667,19
Furcifer_pardalis_1,48.53331667,-13.4538667,19
Furcifer_pardalis_1,48.72905,-13.4824667,27
Furcifer_pardalis_1,48.1954333,-13.2989167,34
Furcifer_pardalis_1,48.53895,-13.4632333,38
Furcifer_pardalis_1,48.5642,-13.4979833,51
Furcifer_pardalis_1,48.3444833,-13.4459667,126
Furcifer_pardalis_1,48.3410667,-13.44785,126
Furcifer_pardalis_1,48.3581667,-13.4546,126
Furcifer_pardalis_1,48.3573667,-13.4556333,126
Furcifer_pardalis_1,48.3570167,-13.4559333,126
Furcifer_pardalis_1,48.35605,-13.4571833,126
Furcifer_pardalis_1,48.35595,-13.4577833,126
Furcifer_pardalis_1,48.34425,-13.4538167,126
Furcifer_pardalis_1,48.34391667,-13.4535333,126
Furcifer_pardalis_1,48.3413,-13.4497,126
Furcifer_pardalis_1,48.35606667,-13.4596667,282
Furcifer_pardalis_11,49.98096667,-13.36585,20
Furcifer_pardalis_11,49.98196667,-13.36668333,20
Furcifer_pardalis_11,49.94185,-13.43833333,22
Furcifer_pardalis_11,49.94153333,-13.4384,22
Furcifer_pardalis_11,49.99961667,-13.71025,22
Furcifer_pardalis_11,49.98526667,-13.72343333,22
Furcifer_pardalis_11,50.05941667,-14.08153333,30
Furcifer_pardalis_11,49.9872,-13.54993333,46
Furcifer_pardalis_11,49.98675,-13.54985,46
Furcifer_pardalis_11,49.98673333,-13.54981667,46
Furcifer_pardalis_11,49.98673333,-13.54981667,46
Furcifer_pardalis_11,49.98673333,-13.54881667,46
Furcifer_pardalis_11,49.98245,-13.54901667,46
Furcifer_pardalis_11,49.98245,-13.54901667,46
Furcifer_pardalis_11,49.98241667,-13.54905,46
Furcifer_pardalis_11,49.98245,-13.54906667,46
Furcifer_pardalis_11,49.95335,-13.7842,71
Furcifer_pardalis_11,49.95598333,-13.90946667,88
Furcifer_pardalis_11,49.95608333,-13.90785,88
Furcifer_pardalis_11,49.02098333,-13.68318333,924
Furcifer_pardalis_11,49.02116667,-13.68328333,924
Furcifer_pardalis_13,50.155,-14.42585,15
Furcifer_pardalis_13,50.155,-14.42585,15
Furcifer_pardalis_13,50.16646667,-14.57043333,15
Furcifer_pardalis_13,50.19368333,-14.63643333,15
Furcifer_pardalis_13,50.19378333,-14.6365,15
Furcifer_pardalis_13,50.20143333,-14.64926667,15
Furcifer_pardalis_13,50.3029,-14.95448333,15
Furcifer_pardalis_13,50.26483333,-14.87478333,16
Furcifer_pardalis_13,50.26483333,-14.87478333,16
Furcifer_pardalis_13,50.25945,-14.85536667,16
Furcifer_pardalis_13,50.25953333,-14.85543333,16
Furcifer_pardalis_13,50.25953333,-14.85543333,16
Furcifer_pardalis_13,50.25953333,-14.85543333,16
Furcifer_pardalis_13,50.16615,-14.53965,17
Furcifer_pardalis_13,50.16616667,-14.53965,17
Furcifer_pardalis_13,50.16616667,-14.53965,17
Furcifer_pardalis_13,50.21855,-14.7193,21
Furcifer_pardalis_13,50.21845,-14.71935,21
Furcifer_pardalis_13,50.21845,-14.71935,21
Furcifer_pardalis_13,50.21898333,-14.74333333,21
Furcifer_pardalis_13,50.21898333,-14.74333333,21
Furcifer_pardalis_13,50.31226667,-14.99301667,21
Furcifer_pardalis_13,50.31226667,-14.99301667,21
Furcifer_pardalis_13,50.31256667,-14.99371667,21
Furcifer_pardalis_13,50.31386667,-14.99623333,21
Furcifer_pardalis_13,50.31386667,-14.99623333,21
Furcifer_pardalis_13,50.31386667,-14.99623333,21
Furcifer_pardalis_13,50.04546667,-14.0762,30
Furcifer_pardalis_13,50.07823333,-14.267,42
Furcifer_pardalis_13,50.07473333,-14.26808333,42
Furcifer_pardalis_13,50.05228333,-14.26808333,42
Furcifer_pardalis_13,50.04238333,-14.28406667,42
Furcifer_pardalis_13,49.9693,-13.98058333,45
Furcifer_pardalis_13,49.99358333,-14.0233,58
Furcifer_pardalis_13,49.9678,-13.93951667,60
Furcifer_pardalis_13,49.96773333,-13.9396,60
Furcifer_pardalis_13,50.05205,-14.20753333,100
Furcifer_pardalis_13,50.05198333,-14.20746667,100
Furcifer_pardalis_13,50.052,-14.20748333,100
Furcifer_pardalis_13,49.86583333,-14.52886667,103
Furcifer_pardalis_13,49.82353333,-16.42136667,104
Furcifer_pardalis_13,49.9566,-14.39453333,148
Furcifer_pardalis_13,49.62295,-14.64661667,476
Furcifer_pardalis_13,49.62233333,-14.64826667,476
Furcifer_pardalis_13,49.62231667,-14.64833333,476
Furcifer_pardalis_13,49.62223333,-14.64868333,476
Furcifer_pardalis_13,49.62223333,-14.64868333,476
Furcifer_pardalis_13,49.62223333,-14.64868333,476
Furcifer_pardalis_13,49.62223333,-14.64868333,476
Furcifer_pardalis_13,49.6213,-14.65641667,476
Furcifer_pardalis_13,49.61948333,-14.65671667,476
Furcifer_pardalis_13,49.61945,-14.65668333,476
Furcifer_pardalis_13,49.61945,-14.65668333,476
Furcifer_pardalis_13,49.61945,-14.65668333,476
Furcifer_pardalis_13,49.61941667,-14.65668333,476
Furcifer_pardalis_13,49.61711667,-14.6637,476
Furcifer_pardalis_13,49.6171,-14.66366667,476
Furcifer_pardalis_13,49.6171,-14.66366667,476
Furcifer_pardalis_13,49.62151667,-14.64883333,476
Furcifer_pardalis_13,49.6327,-14.63915,511
Furcifer_pardalis_13,50.14538,14.24908,6
Furcifer_pardalis_13,50.11276,-14.22445,29
Furcifer_pardalis_13,50.26808333,-14.26808333,29
Furcifer_pardalis_13,50.17319,-14.56232,11
Furcifer_pardalis_13,50.21576,-14.78551,8
Furcifer_pardalis_14,49.53931667,-17.733934,11
Furcifer_pardalis_14,49.484,-17.733934,11
Furcifer_pardalis_14,49.93915,-16.8944,16
Furcifer_pardalis_14,49.94115,-16.8944,16
Furcifer_pardalis_14,49.94115,-16.8944,16
Furcifer_pardalis_14,49.9568,-16.8944,16
Furcifer_pardalis_14,49.93693333,-16.8944,16
Furcifer_pardalis_14,49.46883333,-17.669786,19
Furcifer_pardalis_14,50.05195,-13.613172,22
Furcifer_pardalis_14,50.05196667,-13.613172,22
Furcifer_pardalis_14,50.05203333,-13.613172,22
Furcifer_pardalis_14,49.56776667,-16.906893,24
Furcifer_pardalis_14,48.6038,-12.8994,31
Furcifer_pardalis_14,48.6038,-12.8994,31
Furcifer_pardalis_14,48.6038,-12.8994,31
Furcifer_pardalis_14,49.72115,-16.668717,34
Furcifer_pardalis_14,49.40521667,-17.267674,37
Furcifer_pardalis_14,49.85758333,-16.8944,46
Furcifer_pardalis_14,49.85356667,-16.8944,46
Furcifer_pardalis_14,49.8544,-16.8944,46
Furcifer_pardalis_14,49.85793333,-16.8944,46
Furcifer_pardalis_14,49.85835,-16.8944,46
Furcifer_pardalis_14,49.85618333,-16.8944,46
Furcifer_pardalis_14,49.8726,-16.8944,46
Furcifer_pardalis_14,49.0514,-13.2026,48
Furcifer_pardalis_14,49.0514,-13.2026,48
Furcifer_pardalis_14,49.0514,-13.2026,48
Furcifer_pardalis_14,49.0514,-13.2026,48
Furcifer_pardalis_14,49.88916667,-16.8944,51
Furcifer_pardalis_14,49.88928333,-16.8944,51
Furcifer_pardalis_14,49.88928333,-16.8944,51
Furcifer_pardalis_14,49.89186667,-16.8944,51
Furcifer_pardalis_14,49.89195,-16.8944,51
Furcifer_pardalis_14,49.89195,-16.8944,51
Furcifer_pardalis_14,49.89195,-16.8944,51
Furcifer_pardalis_14,49.89313333,-16.8944,51
Furcifer_pardalis_14,49.90338333,-16.8944,51
Furcifer_pardalis_14,49.90353333,-16.8944,51
Furcifer_pardalis_14,49.90575,-16.8944,51
Furcifer_pardalis_14,49.9083,-16.8944,51
Furcifer_pardalis_14,49.90605,-16.8944,51
Furcifer_pardalis_14,49.90248333,-16.8944,51
Furcifer_pardalis_14,49.90188333,-16.8944,51
Furcifer_pardalis_14,49.40536667,-17.733934,61
Furcifer_pardalis_14,49.48408333,-16.999956,88
Furcifer_pardalis_14,49.46883333,-16.906893,175
Furcifer_pardalis_14,48.4503,-14.971077,248
Furcifer_pardalis_14,48.4503,-15.013231,253
Furcifer_pardalis_14,49.4,-13.283,359
Furcifer_pardalis_14,49.58646667,-16.426497,397
Furcifer_pardalis_14,49.45926667,-16.668717,409
Furcifer_pardalis_14,49.47481667,-16.668717,409
Furcifer_pardalis_14,49.3752,-16.426497,513
Furcifer_pardalis_14,49.40528333,-16.426497,513
Furcifer_pardalis_14,48.4503,-14.351876,785
Furcifer_pardalis_14,48.4503,-14.69922,855
Furcifer_pardalis_14,48.4503,-14.492757,1022
Furcifer_pardalis_14,49.50413,-17.06617,47
Furcifer_pardalis_14,49.63003,-16.84948,6
Furcifer_pardalis_14,49.43546,-17.50413,21
Furcifer_pardalis_14,49.45743,-17.56699,27
Furcifer_pardalis_14,49.41898,-17.44388,11
Furcifer_pardalis_14,49.46523,-17.14366,38
Furcifer_pardalis_14,49.43228,-17.22238,8
Furcifer_pardalis_14,49.36535,-18.23457,13
Furcifer_pardalis_14,49.29874,-18.46268,20
Furcifer_pardalis_3,48.20921667,-13.38283333,25
Furcifer_pardalis_3,48.20863333,-13.38328333,25
Furcifer_pardalis_3,48.20841667,-13.38355,25
Furcifer_pardalis_3,48.36245,-13.58545,26
Furcifer_pardalis_3,48.1883,-13.33438333,28
Furcifer_pardalis_3,48.1883,-13.33438333,28
Furcifer_pardalis_3,48.1883,-13.33438333,28
Furcifer_pardalis_3,48.19128333,-13.31121667,34
Furcifer_pardalis_3,48.27778333,-13.38121667,48
Furcifer_pardalis_3,48.27741667,-13.38145,48
Furcifer_pardalis_3,48.27751667,-13.38135,48
Furcifer_pardalis_3,48.27876667,-13.37686667,48
Furcifer_pardalis_3,48.30621667,-13.33281667,55
Furcifer_pardalis_3,48.30621667,-13.33281667,55
Furcifer_pardalis_3,48.28025,-13.36235,111
Furcifer_pardalis_3,48.20896667,-13.38323333,28
Furcifer_pardalis_7,49.35225,-12.62981667,216
Furcifer_pardalis_7,49.35286667,-12.62903333,216
Furcifer_pardalis_7,49.35716667,-12.62638333,216
Furcifer_pardalis_7,49.35731667,-12.55428333,265
Furcifer_pardalis_7,49.34613333,-12.55445,265
Furcifer_pardalis_7,49.3433,-12.556,265
Furcifer_pardalis_7,49.34205,-12.55941667,265
Furcifer_pardalis_7,49.34243333,-12.55835,265
Furcifer_pardalis_7,49.34243333,-12.55835,265
Furcifer_pardalis_7,49.3417,-12.56028333,265
Furcifer_pardalis_7,49.34178333,-12.56011667,265
Furcifer_pardalis_7,49.33948333,-12.56318333,265
Furcifer_pardalis_7,49.33953333,-12.56313333,265
Furcifer_pardalis_7,49.34018333,-12.56508333,265
Furcifer_pardalis_7,49.3389,-12.57201667,265
Furcifer_pardalis_7,49.33773333,-12.57143333,265
Furcifer_pardalis_7,49.33958333,-12.57141667,265
Furcifer_pardalis_7,49.32058333,-12.57508333,351
Furcifer_pardalis_7,49.32026667,-12.57516667,351
Furcifer_pardalis_7,49.3206,-12.5751,351
Furcifer_pardalis_7,49.3208,-12.57505,351
Furcifer_pardalis_7,49.30736667,-12.57625,351
Furcifer_pardalis_7,49.30738333,-12.57623333,351
Furcifer_pardalis_7,49.29908333,-12.578,351
Furcifer_pardalis_7,49.2989,-12.57798333,351
Furcifer_pardalis_7,49.30993333,-12.57611667,351
Furcifer_pardalis_7,49.03585,-12.50008333,365
Furcifer_pardalis_7,49.2846,-12.57443333,471
Furcifer_pardalis_7,49.28456667,-12.57441667,471
Furcifer_pardalis_7,49.203,-12.49796667,643
Furcifer_pardalis_7,49.21551667,-12.50165,657
Furcifer_pardalis_7,49.19296667,-12.5098,951
Furcifer_pardalis_7,49.1935,-12.5082,951
Furcifer_pardalis_7,49.19355,-12.50811667,951
Furcifer_pardalis_7,49.19423333,-12.50736667,951
Furcifer_pardalis_7,49.19445,-12.50703333,951
Furcifer_pardalis_7,49.19471667,-12.5068,951
Furcifer_pardalis_7,49.19586667,-12.50551667,951
Furcifer_pardalis_7,49.19848333,-12.50378333,951
Furcifer_pardalis_7,49.19851667,-12.50366667,951
Furcifer_pardalis_7,49.19983333,-12.50301667,951
Furcifer_pardalis_7,49.19983333,-12.50301667,951
Furcifer_pardalis_7,49.20146667,-12.5027,951
Furcifer_pardalis_7,49.20146667,-12.5027,951
Furcifer_pardalis_8,49.3462,-12.08006667,8
Furcifer_pardalis_8,49.35228333,-12.2347,25
Furcifer_pardalis_8,49.34636667,-12.24628333,25
Furcifer_pardalis_8,49.28103333,-12.3273,27
Furcifer_pardalis_8,49.2799,-12.32271667,27
Furcifer_pardalis_8,49.27985,-12.32278333,27
Furcifer_pardalis_8,49.15226667,-12.31625,37
Furcifer_pardalis_8,49.1524,-12.31631667,37
Furcifer_pardalis_8,49.24481667,-12.33436667,45
Furcifer_pardalis_8,49.24481667,-12.33436667,45
Furcifer_pardalis_8,49.24481667,-12.33406667,45
Furcifer_pardalis_8,49.2448,-12.33441667,45
Furcifer_pardalis_8,49.24486667,-12.33528333,45
Furcifer_pardalis_8,49.24511667,-12.34103333,45
Furcifer_pardalis_8,49.23461667,-12.3602,45
Furcifer_pardalis_8,49.23458333,-12.36061667,45
Furcifer_pardalis_8,49.23456667,-12.36055,45
Furcifer_pardalis_8,49.23456667,-12.3605,45
Furcifer_pardalis_8,49.2343,-12.36278333,45
Furcifer_pardalis_8,49.23066667,-12.37015,45
Furcifer_pardalis_8,49.23221667,-12.36465,45
Furcifer_pardalis_8,49.23221667,-12.36466667,45
Furcifer_pardalis_8,49.22798333,-12.38183333,170
Furcifer_pardalis_8,49.22741667,-12.37615,170
Furcifer_pardalis_8,49.22735,-12.3762,170
Furcifer_pardalis_8,49.258,-12.44725,343
Furcifer_pardalis_8,49.258,-12.44725,343
Furcifer_pardalis_8,49.23798333,-12.45816667,350
Furcifer_pardalis_8,49.22853333,-12.46635,523
Furcifer_viridis_3,45.326836,-16.101992,5
Furcifer_viridis_3,45.51848,-16.1237,25
Furcifer_viridis_3,45.988683,-15.9207166,27
Furcifer_viridis_3,44.47,-18.778333,30
Furcifer_viridis_3,44.6,-19.983333,31
Furcifer_viridis_3,44.54654,-20.12883,35
Furcifer_viridis_3,46.8333,-16.95,47
Furcifer_viridis_3,48.09105,-14.189071,62
Furcifer_viridis_3,44.78119,-20.40857,95
Furcifer_viridis_3,48.6,-13.983333,115
Furcifer_viridis_3,44.593333,-18.531667,178
Furcifer_viridis_3,44.593333,-18.531667,178
Furcifer_viridis_3,47.45768,-16.6228,293
Furcifer_viridis_3,47.45768,-16.6228,293
Furcifer_viridis_3,47.4224833,-16.650433,303
Furcifer_viridis_3,49.6,-13.66667,547
Furcifer_viridis_3,46.93396,-17.59485,632
Furcifer_viridis_3,46.9847,-17.66528,730
Furcifer_viridis_3,46.115883,-19.689783,794
Furcifer_viridis_3,46.287467,-19.56925,824
Furcifer_viridis_3,46.3103,-19.57311,844
Furcifer_viridis_3,46.2617167,-19.5885167,880
Furcifer_viridis_3,45.43223,-18.51833,949
Furcifer_viridis_3,45.40565,-18.27035,1032
Furcifer_viridis_3,45.40565,-18.27035,1032
Furcifer_viridis_3,48.49081677,-14.74895,1049
Furcifer_viridis_3,48.47801,-14.75543,1057
Furcifer_viridis_3,48.63548,-14.50458,1123
Furcifer_viridis_3,48.96297,-14.22556,1305
Furcifer_viridis_3,48.6116,-14.4372,1433
Geckolepis_maculata_1,49.317,-12.083,29
Geckolepis_maculata_1,48.19543333,-13.29891667,34
Geckolepis_maculata_1,48.1667,-13.3,34
Geckolepis_maculata_1,49.34183333,-12.31816667,63
Geckolepis_maculata_1,49.34183333,-12.31816667,63
Geckolepis_maculata_1,49.34183333,-12.31816667,63
Geckolepis_maculata_1,49.34183333,-12.31816667,63
Geckolepis_maculata_1,49.08,-12.44,169
Geckolepis_maculata_1,49.08,-12.44,169
Geckolepis_maculata_1,49.191,-12.503,951
Geckolepis_maculata_1,49.191,-12.503,951
Geckolepis_maculata_1,49.191,-12.503,951
Geckolepis_maculata_1,48.233551,-13.185141,19
Heterixalus_alboguttatus_10,47.61971667,-23.57511667,4
Heterixalus_alboguttatus_10,47.61971667,-23.57511667,4
Heterixalus_alboguttatus_10,47.61971667,-23.57511667,4
Heterixalus_alboguttatus_10,47.80838333,-22.79905,7
Heterixalus_alboguttatus_10,47.80838333,-22.79905,7
Heterixalus_alboguttatus_10,47.80838333,-22.79905,7
Heterixalus_alboguttatus_10,47.80838333,-22.79905,7
Heterixalus_alboguttatus_10,47.80838333,-22.79905,7
Heterixalus_alboguttatus_10,47.80838333,-22.79905,7
Heterixalus_alboguttatus_10,47.6249,-23.45511667,22
Heterixalus_alboguttatus_10,47.6249,-23.45511667,22
Heterixalus_alboguttatus_10,47.6249,-23.45511667,22
Heterixalus_alboguttatus_10,47.6249,-23.45511667,22
Heterixalus_alboguttatus_10,47.6249,-23.45511667,22
Heterixalus_alboguttatus_10,47.6249,-23.45511667,22
Heterixalus_alboguttatus_10,47.6249,-23.45511667,22
Heterixalus_alboguttatus_10,47.6249,-23.45511667,22
Heterixalus_alboguttatus_10,47.6249,-23.45511667,22
Heterixalus_alboguttatus_10,47.6249,-23.45511667,22
Heterixalus_alboguttatus_10,47.6249,-23.45511667,22
Heterixalus_alboguttatus_10,47.73153,-23.02832,27
Heterixalus_alboguttatus_10,47.73153,-23.02832,27
Heterixalus_alboguttatus_10,47.73153,-23.02832,27
Heterixalus_alboguttatus_10,47.73153,-23.02832,27
Heterixalus_alboguttatus_10,47.73153,-23.02832,27
Heterixalus_alboguttatus_10,47.73153,-23.02832,27
Heterixalus_alboguttatus_10,47.73153,-23.02832,27
Heterixalus_alboguttatus_10,47.73153,-23.02832,27
Heterixalus_alboguttatus_10,47.73153,-23.02832,27
Heterixalus_alboguttatus_3,47.80838333,-22.79905,7
Heterixalus_alboguttatus_3,47.80838333,-22.79905,7
Heterixalus_alboguttatus_3,48.3333,-21.2167,14
Heterixalus_alboguttatus_3,48.3333,-21.2167,14
Heterixalus_alboguttatus_3,48.3333,-21.2167,14
Heterixalus_alboguttatus_3,47.94695,-21.95446667,14
Heterixalus_alboguttatus_3,47.73153,-23.02832,27
Heterixalus_alboguttatus_3,47.94695,-21.95446667,33
Heterixalus_alboguttatus_3,47.94695,-21.95446667,33
Heterixalus_alboguttatus_3,47.94695,-21.95446667,33
Heterixalus_alboguttatus_3,48.24528333,-21.04118333,46
Heterixalus_alboguttatus_3,48.24528333,-21.04118333,46
Heterixalus_alboguttatus_3,48.24528333,-21.04118333,46
Heterixalus_alboguttatus_3,48.24528333,-21.04118333,46
Heterixalus_alboguttatus_3,48.24528333,-21.04118333,46
Heterixalus_alboguttatus_3,48.24528333,-21.04118333,46
Heterixalus_alboguttatus_3,48.02143333,-21.3881,69
Heterixalus_alboguttatus_3,48.02143333,-21.3881,69
Heterixalus_alboguttatus_3,47.81568,-21.35718,352
Heterixalus_alboguttatus_3,47.81568,-21.35718,352
Heterixalus_alboguttatus_3,47.81568,-21.35718,352
Heterixalus_alboguttatus_3,47.60778,-21.35358,512
Heterixalus_alboguttatus_3,47.18713,-22.79477,588
Heterixalus_alboguttatus_3,47.18713,-22.79477,588
Heterixalus_alboguttatus_3,47.45,-21.25,894
Heterixalus_alboguttatus_3,47.45,-21.25,894
Heterixalus_alboguttatus_3,47.45,-21.25,894
Heterixalus_alboguttatus_3,47.45,-21.25,894
Heterixalus_alboguttatus_3,47.45,-21.25,894
Heterixalus_alboguttatus_3,47.45,-21.25,894
Heterixalus_alboguttatus_3,47.45,-21.25,894
Heterixalus_alboguttatus_3,47.45,-21.25,894
Heterixalus_alboguttatus_3,47.45,-21.25,894
Heterixalus_alboguttatus_3,47.46515,-21.24212,1014
Heterixalus_alboguttatus_4,48.76641667,-20.01358333,6
Heterixalus_alboguttatus_4,48.76641667,-20.01358333,6
Heterixalus_alboguttatus_4,48.76641667,-20.01358333,6
Heterixalus_alboguttatus_4,48.76641667,-20.01358333,6
Heterixalus_alboguttatus_4,48.32219444,-20.09194444,417
Heterixalus_alboguttatus_4,48.32219444,-20.09194444,417
Heterixalus_alboguttatus_4,48.13111111,-20.04597222,476
Heterixalus_alboguttatus_4,48.13111111,-20.04597222,476
Heterixalus_alboguttatus_4,48.13111111,-20.04597222,476
Heterixalus_alboguttatus_4,48.13111111,-20.04597222,476
Heterixalus_alboguttatus_4,48.12266667,-20.13897222,556
Heterixalus_alboguttatus_5,48.78563889,-19.98613889,4
Heterixalus_alboguttatus_5,48.76641667,-20.01358333,6
Heterixalus_alboguttatus_5,48.76641667,-20.01358333,6
Heterixalus_alboguttatus_5,48.76641667,-20.01358333,6
Heterixalus_alboguttatus_5,48.76641667,-20.01358333,6
Heterixalus_alboguttatus_5,48.76641667,-20.01358333,6
Heterixalus_alboguttatus_5,48.76641667,-20.01358333,6
Heterixalus_alboguttatus_5,48.76641667,-20.01358333,6
Heterixalus_alboguttatus_5,48.32219444,-20.09194444,417
Heterixalus_alboguttatus_5,48.13111111,-20.04597222,476
Heterixalus_alboguttatus_5,48.13111111,-20.04597222,476
Heterixalus_alboguttatus_5,48.13111111,-20.04597222,476
Heterixalus_alboguttatus_5,48.13111111,-20.04597222,476
Heterixalus_alboguttatus_5,48.13111111,-20.04597222,476
Heterixalus_alboguttatus_5,48.13111111,-20.04597222,476
Heterixalus_alboguttatus_5,47.60778,-21.35358,512
Heterixalus_alboguttatus_5,48.17761111,-20.05666667,668
Laliostoma_labrosum_1,43.617,-23.15,4
Laliostoma_labrosum_1,43.667,-23.35,8
Laliostoma_labrosum_1,43.667,-23.35,8
Laliostoma_labrosum_1,43.667,-23.35,8
Laliostoma_labrosum_1,43.667,-23.35,8
Laliostoma_labrosum_1,44.647,-24.542,244
Laliostoma_labrosum_1,44.647,-24.542,244
Laliostoma_labrosum_1,44.647,-24.542,244
Laliostoma_labrosum_1,44.647,-24.542,244
Laliostoma_labrosum_1,46.599,-24.518,461
Laliostoma_labrosum_1,46.599,-24.518,461
Laliostoma_labrosum_1,45.274,-22.421,780
Laliostoma_labrosum_1,45.274,-22.421,780
Laliostoma_labrosum_1,45.274,-22.421,780
Laliostoma_labrosum_1,45.274,-22.421,780
Laliostoma_labrosum_1,45.274,-22.421,780
Laliostoma_labrosum_1,45.274,-22.421,780
Laliostoma_labrosum_1,45.274,-22.421,780
Laliostoma_labrosum_1,45.274,-22.421,780
Laliostoma_labrosum_1,45.274,-22.421,780
Laliostoma_labrosum_1,45.274,-22.421,780
Laliostoma_labrosum_1,46.7672,-24.7583,906
Laliostoma_labrosum_1,45.936,-22.406,1061
